taxid,rank,name,id
374160,species,Micromonas pusilla virus SP1 sensu lato,374160
633839,class,Megaviricetes,2732523
633839,order,Algavirales,2732524
633839,family,Phycodnaviridae,10501
633839,no rank,unclassified Phycodnaviridae,455363
633839,species,Bathycoccus virus BpV86,633839
2666261,no rank,root,1
2666261,superkingdom,Viruses,10239
2666261,no rank,unclassified viruses,12429
2666261,species,Escherichia phage FP43,2666261
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
63127,class,Megaviricetes,2732523
63127,order,Algavirales,2732524
63127,family,Phycodnaviridae,10501
63127,genus,Phaeovirus,181085
63127,species,Ectocarpus siliculosus virus 1,37665
63127,no rank,Ectocarpus virus 63127,63127
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
633835,class,Megaviricetes,2732523
633835,order,Algavirales,2732524
633835,family,Phycodnaviridae,10501
633835,no rank,unclassified Phycodnaviridae,455363
633835,species,Bathycoccus virus BpV132,633835
633838,class,Megaviricetes,2732523
633838,order,Algavirales,2732524
633838,family,Phycodnaviridae,10501
633838,no rank,unclassified Phycodnaviridae,455363
633838,species,Bathycoccus virus BpV82,633838
2666261,no rank,root,1
2666261,superkingdom,Viruses,10239
2666261,no rank,unclassified viruses,12429
2666261,species,Escherichia phage FP43,2666261
374160,class,Megaviricetes,2732523
374160,order,Algavirales,2732524
374160,family,Phycodnaviridae,10501
374160,genus,Prasinovirus,181084
374160,species,Micromonas pusilla virus SP1 sensu lato,374160
633840,class,Megaviricetes,2732523
633840,order,Algavirales,2732524
633840,family,Phycodnaviridae,10501
633840,no rank,unclassified Phycodnaviridae,455363
633840,species,Bathycoccus virus BpV87,633840
633840,class,Megaviricetes,2732523
633840,order,Algavirales,2732524
633840,family,Phycodnaviridae,10501
633840,no rank,unclassified Phycodnaviridae,455363
633840,species,Bathycoccus virus BpV87,633840
1474867,class,Megaviricetes,2732523
1474867,order,Algavirales,2732524
1474867,family,Phycodnaviridae,10501
1474867,no rank,unclassified Phycodnaviridae,455363
1474867,species,Aureococcus anophagefferens virus,1474867
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
633839,class,Megaviricetes,2732523
633839,order,Algavirales,2732524
633839,family,Phycodnaviridae,10501
633839,no rank,unclassified Phycodnaviridae,455363
633839,species,Bathycoccus virus BpV86,633839
633835,class,Megaviricetes,2732523
633835,order,Algavirales,2732524
633835,family,Phycodnaviridae,10501
633835,no rank,unclassified Phycodnaviridae,455363
633835,species,Bathycoccus virus BpV132,633835
633836,class,Megaviricetes,2732523
633836,order,Algavirales,2732524
633836,family,Phycodnaviridae,10501
633836,no rank,unclassified Phycodnaviridae,455363
633836,species,Bathycoccus virus BpV161,633836
633838,class,Megaviricetes,2732523
633838,order,Algavirales,2732524
633838,family,Phycodnaviridae,10501
633838,no rank,unclassified Phycodnaviridae,455363
633838,species,Bathycoccus virus BpV82,633838
633837,class,Megaviricetes,2732523
633837,order,Algavirales,2732524
633837,family,Phycodnaviridae,10501
633837,no rank,unclassified Phycodnaviridae,455363
633837,species,Bathycoccus virus BpV178,633837
633858,class,Megaviricetes,2732523
633858,order,Algavirales,2732524
633858,family,Phycodnaviridae,10501
633858,no rank,unclassified Phycodnaviridae,455363
633858,species,Ostreococcus virus OtV67,633858
633838,class,Megaviricetes,2732523
633838,order,Algavirales,2732524
633838,family,Phycodnaviridae,10501
633838,no rank,unclassified Phycodnaviridae,455363
633838,species,Bathycoccus virus BpV82,633838
633835,class,Megaviricetes,2732523
633835,order,Algavirales,2732524
633835,family,Phycodnaviridae,10501
633835,no rank,unclassified Phycodnaviridae,455363
633835,species,Bathycoccus virus BpV132,633835
2083183,class,Megaviricetes,2732523
2083183,order,Algavirales,2732524
2083183,family,Phycodnaviridae,10501
2083183,genus,Phaeovirus,181085
2083183,species,Ectocarpus fasciculatus virus a,2083183
633840,class,Megaviricetes,2732523
633840,order,Algavirales,2732524
633840,family,Phycodnaviridae,10501
633840,no rank,unclassified Phycodnaviridae,455363
633840,species,Bathycoccus virus BpV87,633840
633855,class,Megaviricetes,2732523
633855,order,Algavirales,2732524
633855,family,Phycodnaviridae,10501
633855,no rank,unclassified Phycodnaviridae,455363
633855,species,Ostreococcus virus OtV64,633855
768789,class,Revtraviricetes,2732514
768789,order,Ortervirales,2169561
768789,family,Retroviridae,11632
768789,no rank,unclassified Retroviridae,35276
768789,species,LNras*SN acutely transforming retrovirus,768789
10449,no rank,root,1
10449,superkingdom,Viruses,10239
10449,family,Baculoviridae,10442
10449,genus,Alphabaculovirus,558016
10449,species,Lymantria dispar multiple nucleopolyhedrovirus,10449
2560580,class,Monjiviricetes,2497574
2560580,order,Mononegavirales,11157
2560580,family,Paramyxoviridae,11158
2560580,subfamily,Rubulavirinae,2560080
2560580,genus,Orthorubulavirus,2560195
2560580,species,Mammalian orthorubulavirus 5,2560580
1128146,class,Megaviricetes,2732523
1128146,order,Imitervirales,2732554
1128146,family,Mimiviridae,549779
1128146,genus,Mimivirus,315393
1128146,no rank,unclassified Mimivirus,2501774
1128146,species,Mimivirus lentille,1128146
1094892,class,Megaviricetes,2732523
1094892,order,Imitervirales,2732554
1094892,family,Mimiviridae,549779
1094892,genus,Mimivirus,315393
1094892,no rank,unclassified Mimivirus,2501774
1094892,species,Megavirus chiliensis,1094892
755272,class,Megaviricetes,2732523
755272,order,Algavirales,2732524
755272,family,Phycodnaviridae,10501
755272,genus,Prasinovirus,181084
755272,no rank,unclassified Prasinovirus,880158
755272,species,Micromonas pusilla virus 12T,755272
880161,class,Megaviricetes,2732523
880161,order,Algavirales,2732524
880161,family,Phycodnaviridae,10501
880161,genus,Prasinovirus,181084
880161,no rank,unclassified Prasinovirus,880158
880161,species,Micromonas sp. RCC1109 virus MpV1,880161
2767515,class,Pisoniviricetes,2732506
2767515,order,Picornavirales,464095
2767515,family,Secoviridae,675072
2767515,no rank,unclassified Secoviridae,2035395
2767515,species,Secoviridae sp.,2767515
2596887,class,Megaviricetes,2732523
2596887,order,Imitervirales,2732554
2596887,family,Mimiviridae,549779
2596887,no rank,unclassified Mimiviridae,985780
2596887,species,Mimiviridae sp. ChoanoV1,2596887
2506609,class,Megaviricetes,2732523
2506609,order,Imitervirales,2732554
2506609,family,Mimiviridae,549779
2506609,genus,Mimivirus,315393
2506609,no rank,unclassified Mimivirus,2501774
2506609,species,Mimivirus LCMiAC02,2506609
2496520,class,Megaviricetes,2732523
2496520,order,Imitervirales,2732554
2496520,family,Mimiviridae,549779
2496520,genus,Mimivirus,315393
2496520,no rank,unclassified Mimivirus,2501774
2496520,species,Mimivirus sp. SH,2496520
1401318,no rank,root,1
1401318,superkingdom,Viruses,10239
1401318,clade,Satellites,12877
1401318,clade,DNA satellites,2609695
1401318,species,Satellite phage RS1,1401318
985782,class,Megaviricetes,2732523
985782,order,Imitervirales,2732554
985782,family,Mimiviridae,549779
985782,no rank,unclassified Mimiviridae,985780
985782,species,Moumouvirus,985782
2560602,class,Monjiviricetes,2497574
2560602,order,Mononegavirales,11157
2560602,family,Paramyxoviridae,11158
2560602,subfamily,Rubulavirinae,2560080
2560602,genus,Orthorubulavirus,2560195
2560602,species,Mumps orthorubulavirus,2560602
11830,class,Revtraviricetes,2732514
11830,order,Ortervirales,2169561
11830,family,Retroviridae,11632
11830,subfamily,Orthoretrovirinae,327045
11830,genus,Gammaretrovirus,153135
11830,no rank,unclassified Gammaretrovirus,353769
11830,species,Murine osteosarcoma virus,11830
1128147,class,Megaviricetes,2732523
1128147,order,Imitervirales,2732554
1128147,family,Mimiviridae,549779
1128147,genus,Mimivirus,315393
1128147,no rank,unclassified Mimivirus,2501774
1128147,species,Mimivirus longchamps,1128147
2585267,class,Resentoviricetes,2732459
2585267,order,Reovirales,2732541
2585267,family,Reoviridae,10880
2585267,no rank,unclassified Reoviridae,36446
2585267,species,Reoviridae sp.,2585267
2508259,class,Ellioviricetes,2497576
2508259,order,Bunyavirales,1980410
2508259,family,Mypoviridae,2501940
2508259,genus,Hubavirus,2508258
2508259,species,Myriapod hubavirus,2508259
1179664,class,Pokkesviricetes,2732525
1179664,order,Chitovirales,2732527
1179664,family,Poxviridae,10240
1179664,subfamily,Entomopoxvirinae,10284
1179664,genus,Betaentomopoxvirus,10286
1179664,species,Mythimna separata entomopoxvirus,1179664
1766765,class,Megaviricetes,2732523
1766765,order,Imitervirales,2732554
1766765,family,Mimiviridae,549779
1766765,genus,Mimivirus,315393
1766765,no rank,unclassified Mimivirus,2501774
1766765,species,Niemeyer virus,1766765
2034334,class,Tolucaviricetes,2732463
2034334,order,Tolivirales,2732548
2034334,family,Luteoviridae,119163
2034334,no rank,unclassified Luteoviridae,94699
2034334,species,Norway luteo-like virus 4,2034334
2704074,class,Megaviricetes,2732523
2704074,order,Algavirales,2732524
2704074,family,Phycodnaviridae,10501
2704074,genus,Prasinovirus,181084
2704074,no rank,unclassified Prasinovirus,880158
2704074,species,Dishui Lake phycodnavirus 3,2704074
2023057,class,Megaviricetes,2732523
2023057,order,Algavirales,2732524
2023057,family,Phycodnaviridae,10501
2023057,no rank,unclassified Phycodnaviridae,455363
2023057,species,Orpheovirus IHUMI-LCC2,2023057
92521,no rank,root,1
92521,superkingdom,Viruses,10239
92521,family,Nudiviridae,1511852
92521,genus,Alphanudivirus,1511853
92521,species,Oryctes rhinoceros nudivirus,92521
1663208,class,Megaviricetes,2732523
1663208,order,Algavirales,2732524
1663208,family,Phycodnaviridae,10501
1663208,genus,Prasinovirus,181084
1663208,no rank,unclassified Prasinovirus,880158
1663208,species,Ostreococcus lucimarinus virus 2,1663208
1349409,no rank,root,1
1349409,superkingdom,Viruses,10239
1349409,no rank,unclassified viruses,12429
1349409,no rank,unclassified DNA viruses,2204151
1349409,no rank,unclassified dsDNA viruses,51368
1349409,genus,Pandoravirus,2060084
1349409,species,Pandoravirus dulcis,1349409
1605721,no rank,root,1
1605721,superkingdom,Viruses,10239
1605721,no rank,unclassified viruses,12429
1605721,no rank,unclassified DNA viruses,2204151
1605721,no rank,unclassified dsDNA viruses,51368
1605721,genus,Pandoravirus,2060084
1605721,species,Pandoravirus inopinatum,1605721
2107707,no rank,root,1
2107707,superkingdom,Viruses,10239
2107707,no rank,unclassified viruses,12429
2107707,no rank,unclassified DNA viruses,2204151
2107707,no rank,unclassified dsDNA viruses,51368
2107707,genus,Pandoravirus,2060084
2107707,species,Pandoravirus macleodensis,2107707
2107708,no rank,root,1
2107708,superkingdom,Viruses,10239
2107708,no rank,unclassified viruses,12429
2107708,no rank,unclassified DNA viruses,2204151
2107708,no rank,unclassified dsDNA viruses,51368
2107708,genus,Pandoravirus,2060084
2107708,species,Pandoravirus neocaledonia,2107708
1349410,no rank,root,1
1349410,superkingdom,Viruses,10239
1349410,no rank,unclassified viruses,12429
1349410,no rank,unclassified DNA viruses,2204151
1349410,no rank,unclassified dsDNA viruses,51368
1349410,genus,Pandoravirus,2060084
1349410,species,Pandoravirus salinus,1349410
12205,class,Stelpaviricetes,2732507
12205,order,Patatavirales,2732550
12205,family,Potyviridae,39729
12205,genus,Potyvirus,12195
12205,species,Papaya ringspot virus,12205
2023716,no rank,root,1
2023716,superkingdom,Viruses,10239
2023716,family,Finnlakeviridae,2732901
2023716,genus,Finnlakevirus,2733303
2023716,species,Flavobacterium virus FLiP,2734591
2023716,no rank,Flavobacterium phage FLiP,2023716
381899,class,Megaviricetes,2732523
381899,order,Algavirales,2732524
381899,family,Phycodnaviridae,10501
381899,genus,Chlorovirus,181083
381899,species,Paramecium bursaria Chlorella virus A1,381899
2734591,no rank,root,1
2734591,superkingdom,Viruses,10239
2734591,family,Finnlakeviridae,2732901
2734591,genus,Finnlakevirus,2733303
2734591,species,Flavobacterium virus FLiP,2734591
2023716,no rank,root,1
2023716,superkingdom,Viruses,10239
2023716,family,Finnlakeviridae,2732901
2023716,genus,Finnlakevirus,2733303
2023716,species,Flavobacterium virus FLiP,2734591
2023716,no rank,Flavobacterium phage FLiP,2023716
2023716,no rank,root,1
2023716,superkingdom,Viruses,10239
2023716,family,Finnlakeviridae,2732901
2023716,genus,Finnlakevirus,2733303
2023716,species,Flavobacterium virus FLiP,2734591
2023716,no rank,Flavobacterium phage FLiP,2023716
158372,class,Chrymotiviricetes,2732458
158372,order,Ghabrivirales,2732540
158372,family,Chrysoviridae,249310
158372,genus,Alphachrysovirus,2560087
158372,species,Penicillium chrysogenum virus,158372
112229,class,Alsuviricetes,2732461
112229,order,Tymovirales,675063
112229,family,Alphaflexiviridae,675064
112229,genus,Potexvirus,12176
112229,species,Pepino mosaic virus,112229
12239,class,Alsuviricetes,2732461
12239,order,Martellivirales,2732544
12239,family,Virgaviridae,675071
12239,genus,Tobamovirus,12234
12239,species,Pepper mild mottle virus,12239
251749,class,Megaviricetes,2732523
251749,order,Algavirales,2732524
251749,family,Phycodnaviridae,10501
251749,genus,Prymnesiovirus,181086
251749,no rank,unclassified Prymnesiovirus,358403
251749,species,Phaeocystis globosa virus,251749
1130095,class,Herviviricetes,2731363
1130095,order,Herpesvirales,548681
1130095,family,Herpesviridae,10292
1130095,subfamily,Gammaherpesvirinae,10374
1130095,no rank,unclassified Gammaherpesvirinae,35249
1130095,species,Phascolarctid herpesvirus 1,1130095
2720900,no rank,root,1
2720900,superkingdom,Viruses,10239
2720900,no rank,unclassified viruses,12429
2720900,species,Chicken virus mg4_1578,2720900
1094318,class,Monjiviricetes,2497574
1094318,order,Mononegavirales,11157
1094318,family,Rhabdoviridae,11270
1094318,no rank,unclassified Rhabdoviridae,35303
1094318,species,Rhabdovirus SA_0800821,1094318
1729907,class,Megaviricetes,2732523
1729907,order,Algavirales,2732524
1729907,family,Phycodnaviridae,10501
1729907,genus,Phaeovirus,181085
1729907,no rank,unclassified Phaeovirus,1729906
1729907,species,Phaeovirus DCS-2015,1729907
1188792,class,Alsuviricetes,2732461
1188792,order,Martellivirales,2732544
1188792,family,Endornaviridae,564644
1188792,genus,Alphaendornavirus,2003394
1188792,species,Phaseolus vulgaris alphaendornavirus 1,1188792
2506586,no rank,root,1
2506586,superkingdom,Viruses,10239
2506586,no rank,unclassified viruses,12429
2506586,no rank,unclassified DNA viruses,2204151
2506586,no rank,unclassified dsDNA viruses,51368
2506586,family,Pithoviridae,2023203
2506586,species,Pithovirus LCPAC101,2506586
748427,class,Duplopiviricetes,2732505
748427,order,Durnavirales,2732549
748427,family,Partitiviridae,11012
748427,no rank,unclassified Partitiviridae,37960
748427,species,Pittosporum cryptic virus-1,748427
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
2666261,no rank,root,1
2666261,superkingdom,Viruses,10239
2666261,no rank,unclassified viruses,12429
2666261,species,Escherichia phage FP43,2666261
10479,no rank,root,1
10479,superkingdom,Viruses,10239
10479,family,Tristromaviridae,2022738
10479,genus,Alphatristromavirus,2022739
10479,species,Thermoproteus tenax virus 1,10479
2591644,no rank,root,1
2591644,superkingdom,Viruses,10239
2591644,no rank,unclassified viruses,12429
2591644,no rank,unclassified DNA viruses,2204151
2591644,no rank,unclassified dsDNA viruses,51368
2591644,species,Prokaryotic dsDNA virus sp.,2591644
2023716,no rank,root,1
2023716,superkingdom,Viruses,10239
2023716,family,Finnlakeviridae,2732901
2023716,genus,Finnlakevirus,2733303
