Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,VirusFlagContaminant,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,VirusIntermediate
praomys derooi,predict_pmv-171,105273,NA,TRUE,FALSE,praomys,muridae,rodentia,mammalia,Praomys derooi,Myomys derooi,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-171,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,PREDICT_PMV-171
rattus argentiventer,longquan aa mouse coronavirus,105273,1508222,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus argentiventer,"Rattus hoxaensis, Rattus pesticulus, Rattus rattus bali, Rattus rattus brevicaudatus, Rattus rattus chaseni, Rattus rattus saturnus, Rattus rattus umbriventer",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Longquan Aa mouse coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Longquan Aa mouse coronavirus
rattus argentiventer,murine coronavirus,105273,694005,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus argentiventer,"Rattus hoxaensis, Rattus pesticulus, Rattus rattus bali, Rattus rattus brevicaudatus, Rattus rattus chaseni, Rattus rattus saturnus, Rattus rattus umbriventer",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Murine coronavirus
rattus argentiventer,seoul orthohantavirus,105273,1980490,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus argentiventer,"Rattus hoxaensis, Rattus pesticulus, Rattus rattus bali, Rattus rattus brevicaudatus, Rattus rattus chaseni, Rattus rattus saturnus, Rattus rattus umbriventer",orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,strain of Seoul Virus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Seoul Virus
rattus exulans,paramyxovirus predict_pmv-86,105273,64320,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus exulans,"Mus aemuli, Epimys basilanus, Mus bocourti, Mus buruensis, Epimys calcis, Mus clabatus, Mus concolor, Mus ephippium, Epimys leucophaetus, Mus luteiventris, Epimys mayonicus, Togomys melanoderma, Mus obscurus, Epimys ornatulus, Mus pantarensis, Mus pullus, Epimys querceti, Rattus raveni, Rattus schuitemakeri, Epimys stragulum, Mus surdus, Mus todayensis, Epimys vigoratus, Mus wichmanni, Mus vulcani apicus, Rattus concolor equile, Rattus raveni eurous, Rattus concolor malengiensis, Rattus concolor meringgit, Mus ephippium negrinus, Rattus concolor otteni, Rattus concolor solatus",NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-86,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MT063618,2021,3,9,2018,6,1,PREDICT_PMV-86
rattus exulans,murine coronavirus,105273,694005,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus exulans,"Mus aemuli, Epimys basilanus, Mus bocourti, Mus buruensis, Epimys calcis, Mus clabatus, Mus concolor, Mus ephippium, Epimys leucophaetus, Mus luteiventris, Epimys mayonicus, Togomys melanoderma, Mus obscurus, Epimys ornatulus, Mus pantarensis, Mus pullus, Epimys querceti, Rattus raveni, Rattus schuitemakeri, Epimys stragulum, Mus surdus, Mus todayensis, Epimys vigoratus, Mus wichmanni, Mus vulcani apicus, Rattus concolor equile, Rattus raveni eurous, Rattus concolor malengiensis, Rattus concolor meringgit, Mus ephippium negrinus, Rattus concolor otteni, Rattus concolor solatus",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Murine coronavirus
rattus rattus,paramyxovirus predict_pmv-167,105273,64320,TRUE,TRUE,rattus,muridae,rodentia,mammalia,Rattus rattus,"Mus alexandrinorattus, Mus alexandrinus, Mus arboreus, Hapalotis arboricola, Mus asiaticus, Mus atratus, Mus atridorsum, Mus ceylonus, Epimys chionogaster, Mus crassipes, Rattus domesticus, Mus erythronotus, Mus flavescens, Mus flaviventris, Musculus frugivorus, Mus galapagoensis, Mus griseocaeruleus, Mus infralineatus, Mus insularis, Mus jujensis, Mus kandianus, Mus kandiyanus, Epimys kelaarti, Mus kijabius, Mus latipes, Mus leucogaster, Mus muansae, Mus nemoralis, Mus novaezelandiae, Mus picteti, Mus rufescens, Mus samharensis, Myoxus siculae, Mus subcaeruleus, Mus sylvestris, Mus tectorum, Mus tetragonurus, Mus tompsoni, Mus variabilis, Rattus domesticus albus, Rattus domesticus ater, Mus rattus ater, Mus rattus brookei, Rattus rattus chionogaster, Mus tectorum fuliginosus, Rattus domesticus fulvaster, Rattus domesticus fuscus, Rattus rattus girensis, Mus rattus intermedius, Mus rattus jurassicus, Rattus norvegicus longicaudus, Rattus rattus narbadae, Rattus rattus nericola, Rattus rattus ruthenus, Rattus rattus sueirensis, Rattus domesticus varius, Rattus rattus wroughtoni",NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-167,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MT063655,2021,3,9,2018,6,1,PREDICT_PMV-167
rhinolophus blasii,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus blasii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinolophus euryale,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus euryale,Rhinolophus euryale euryale,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinolophus mehelyi,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus mehelyi,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinolophus euryale,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus euryale,Rhinolophus euryale euryale,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinolophus mehelyi,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus mehelyi,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
NA,bat alphacoronavirus/gs2013/hub2013,49442,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinolophus trifoliatus,predict_cov-78,105273,NA,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus trifoliatus,NA,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-78,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1,PREDICT_CoV-78
aselliscus stoliczkanus,predict_pmv-164,105273,NA,TRUE,FALSE,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,Asellia stoliczkana,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-164,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_PMV-164
aselliscus stoliczkanus,bat coronavirus hku10,105273,1244203,TRUE,TRUE,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,Asellia stoliczkana,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus HKU10,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat Coronavirus HKU10
aselliscus stoliczkanus,hipposideros_bat_alphacoronavirus_ mj/67c,105273,693997,TRUE,FALSE,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,Asellia stoliczkana,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Hipposideros_Bat_Alphacoronavirus_ MJ/67C,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Hipposideros_Bat_Alphacoronavirus_ MJ/67C
chaerephon plicatus,predict_cov-82,105273,NA,TRUE,FALSE,chaerephon,molossidae,chiroptera,mammalia,Chaerephon plicatus,NA,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-82,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-82
chaerephon plicatus,paramyxovirus predict_pmv-155,105273,64320,TRUE,TRUE,chaerephon,molossidae,chiroptera,mammalia,Chaerephon plicatus,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-155,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MT063615, MT063616, MT063617",2021,3,9,2018,7,1,PREDICT_PMV-155
chaerephon pumilus,bombali ebolavirus,105273,2010960,TRUE,TRUE,chaerephon,molossidae,chiroptera,mammalia,Chaerephon pumilus,"Chaerephon pumila, Dysopes pumilus",ebolavirus,filoviridae,mononegavirales,monjiviricetes,Bombali Virus (BOMV),TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bombali Virus
NA,chaerephon bat coronavirus/kenya/ky22/2006,242383,983929,TRUE,TRUE,chaerephon,molossidae,chiroptera,mammalia,Chaerephon sp.,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Chaerephon bat coronavirus/Kenya/KY22/2006,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Chaerephon bat coronavirus/Kenya/KY22/2006
eidolon helvum,eidolon bat coronavirus,105273,693997,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Eidolon bat coronavirus
eonycteris spelaea,rousettus bat coronavirus gccdc1/346/356,105273,693997,TRUE,FALSE,eonycteris,pteropodidae,chiroptera,mammalia,Eonycteris spelaea,NA,NA,coronaviridae,nidovirales,pisoniviricetes,Rousettus Bat Coronavirus GCCDC1/346/356,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Rousettus Bat Coronavirus GCCDC1/346/356
hystrix brachyura,murine coronavirus,105273,694005,TRUE,TRUE,hystrix,hystricidae,rodentia,mammalia,Hystrix brachyura,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Murine coronavirus
kerivoula hardwickii,predict_cov-101,105273,NA,TRUE,FALSE,kerivoula,vespertilionidae,chiroptera,mammalia,Kerivoula hardwickii,"Kerivoula hardwickei, Vespertilio hardwickii",NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-101,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-101
mastomys natalensis,lassa mammarenavirus,105273,11620,TRUE,TRUE,mastomys,muridae,rodentia,mammalia,Mastomys natalensis,"Mastomys hildebrandtii, Myomys fumatus, Mus caffer, Mus fumatus, Mus fusca, Mus hildebrandtii, Mus illovoensis, Mystromys longicaudatus, Mus microdon, Mus muscardinus, Epimys panya, Mus tana, Mus ugandae, Epimys coucha durumae, Epimys concha ismailiae, Mastomys coucha komatiensis, Epimys coucha neumanni, Mastomys coucha ovamboensis, Rattus coucha tinctus, Mus coucha zuluensis",mammarenavirus,arenaviridae,bunyavirales,ellioviricetes,Lassa mammarenavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Lassa mammarenavirus
mops condylurus,chaerephon bat coronavirus/kenya/ky22/2006,105273,983929,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Mops condylurus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Chaerephon bat coronavirus/Kenya/KY22/2006,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Chaerephon bat coronavirus/Kenya/KY22/2006
mus cervicolor,paramyxovirus predict_pmv-159,105273,64320,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus cervicolor,"Mus cunicularis, Mus strophiatus, Tautatus thai annamensis, Leggada nitidula popaea",NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-159,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MT063619,2021,3,9,2018,7,1,PREDICT_PMV-159
mus cervicolor,murine coronavirus,105273,694005,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus cervicolor,"Mus cunicularis, Mus strophiatus, Tautatus thai annamensis, Leggada nitidula popaea",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Murine coronavirus
myotis fimbriatus,myotis alphacoronavirus,105273,2042699,TRUE,TRUE,myotis,vespertilionidae,chiroptera,mammalia,Myotis fimbriatus,Vespertilio fimbriatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Myotis alphacoronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Myotis alphacoronavirus
myotis laniger,predict_cov-111,105273,NA,TRUE,FALSE,myotis,vespertilionidae,chiroptera,mammalia,Myotis laniger,Vespertilio laniger,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-111,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-111
myotis laniger,predict_cov-60,105273,NA,TRUE,FALSE,myotis,vespertilionidae,chiroptera,mammalia,Myotis laniger,Vespertilio laniger,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-60,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-60
myotis laniger,predict_pmv-165,105273,NA,TRUE,FALSE,myotis,vespertilionidae,chiroptera,mammalia,Myotis laniger,Vespertilio laniger,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-165,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_PMV-165
myotis laniger,bat coronavirus hku6,105273,393045,TRUE,TRUE,myotis,vespertilionidae,chiroptera,mammalia,Myotis laniger,Vespertilio laniger,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of bat coronavirus HKU6,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,bat coronavirus HKU6
myotis ricketti,bat coronavirus hku6,105273,393045,TRUE,TRUE,myotis,vespertilionidae,chiroptera,mammalia,Myotis ricketti,Vespertilio ricketti,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of bat coronavirus HKU6,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,bat coronavirus HKU6
ratufa bicolor,murine coronavirus,105273,694005,TRUE,TRUE,ratufa,sciuridae,rodentia,mammalia,Ratufa bicolor,Ratufa tennentii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Murine coronavirus
rhinolophus affinis,rhinolophus bat coronavirus hku2,105273,693998,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus affinis,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat coronavirus HKU2
rhinolophus affinis,rhinolophus bat coronavirus hku2,105273,693998,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus affinis,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat coronavirus HKU2
rhinolophus affinis,hipposideros_bat_alphacoronavirus_ mj/67c,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus affinis,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Hipposideros_Bat_Alphacoronavirus_ MJ/67C,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Hipposideros_Bat_Alphacoronavirus_ MJ/67C
rhinolophus affinis,rhinolophus/hipposideros alphacoronavirus,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus affinis,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Rhinolophus/Hipposideros Alphacoronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Rhinolophus/Hipposideros Alphacoronavirus
rhinolophus euryale,predict_cov-65,105273,NA,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus euryale,Rhinolophus euryale euryale,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-65,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-65
rhinolophus thomasi,bat coronavirus rs4125/4259,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,"Rhinolophus thomasi thomasi, Rhinolophus thomasi latifolius",NA,coronaviridae,nidovirales,pisoniviricetes,Bat Coronavirus RS4125/4259,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat Coronavirus RS4125/4259
rhinolophus thomasi,severe acute respiratory syndrome-related coronavirus,105273,2042698,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,"Rhinolophus thomasi thomasi, Rhinolophus thomasi latifolius",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,SARS-related betacoronavirus Rp3/2004
rhinolophus mehelyi,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus mehelyi,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinopoma hardwickii,predict_cov-65,105273,NA,TRUE,FALSE,rhinopoma,rhinopomatidae,chiroptera,mammalia,Rhinopoma hardwickii,"Rhinopoma hardwickei, Rhinopoma hardwickii hardwickii, Rhinopoma hardwickii sondaicum",NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-65,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,PREDICT_CoV-65
rhinopoma hardwickii,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinopoma,rhinopomatidae,chiroptera,mammalia,Rhinopoma hardwickii,"Rhinopoma hardwickei, Rhinopoma hardwickii hardwickii, Rhinopoma hardwickii sondaicum",alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat Alphacoronavirus/GS2013/HuB2013
rhinopoma hardwickii,bat alphacoronavirus/gs2013/hub2013,105273,693997,TRUE,FALSE,rhinopoma,rhinopomatidae,chiroptera,mammalia,Rhinopoma hardwickii,"Rhinopoma hardwickei, Rhinopoma hardwickii hardwickii, Rhinopoma hardwickii sondaicum",alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat Alphacoronavirus/GS2013/HuB2013
rhizomys pruinosus,longquan aa mouse coronavirus,105273,1508222,TRUE,TRUE,rhizomys,spalacidae,rodentia,mammalia,Rhizomys pruinosus,"Rhizomys latouchei, Rhizomys pannosus, Rhizomys prusianus, Rhizomys senex",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Longquan Aa mouse coronavirus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Longquan Aa mouse coronavirus
rhizomys pruinosus,murine coronavirus,105273,694005,TRUE,TRUE,rhizomys,spalacidae,rodentia,mammalia,Rhizomys pruinosus,"Rhizomys latouchei, Rhizomys pannosus, Rhizomys prusianus, Rhizomys senex",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Murine coronavirus
rousettus leschenaultii,rousettus bat coronavirus hku9,105273,694006,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus leschenaultii,"Rousettus leschenaulti, Pteropus leschenaultii",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Bat coronavirus HKU9
rousettus leschenaultii,rousettus bat coronavirus/nrc-2,105273,693997,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus leschenaultii,"Rousettus leschenaulti, Pteropus leschenaultii",NA,coronaviridae,nidovirales,pisoniviricetes,strain of Rousettus Bat Coronavirus/NRC-2,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Rousettus Bat Coronavirus/NRC-2
sundamys muelleri,murine coronavirus,105273,694005,TRUE,TRUE,sundamys,muridae,rodentia,mammalia,Sundamys muelleri,"Rattus balmasus, Epimys borneanus, Mus chombolis, Epimys crassus, Rattus culionensis, Mus domitor, Mus firmus, Mus integer, Rattus pinatus, Epimys pollens, Epimys potens, Epimys sebucus, Epimys valens, Mus validus, Rattus victor, Rattus virtus, Rattus muelleri balabagensis, Epimys muelleri campus, Rattus muelleri credulus, Mus muelleri foederis, Rattus muelleri otiosus, Rattus validus terempa, Rattus muelleri waringensis",betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Murine coronavirus,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1,Murine coronavirus
NA,influenza a virus,8835,11320,TRUE,TRUE,anas,anatidae,anseriformes,aves,Anas sp.,NA,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,"Influenza A, subtype H3N8",FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,8,1,Influenza A virus
