Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay
scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285782,2021,3,9,2011,7,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285546,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285547,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285548,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285549,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285550,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285638,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285639,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285640,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285641,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285642,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285643,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285644,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286126,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286135,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286143,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286035,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286036,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286049,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286064,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286065,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286066,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285527,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285528,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285529,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285530,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285520,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285521,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285522,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285523,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285524,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285525,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285526,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286028,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286033,2021,3,9,2013,10,1
NA,scotophilus bat coronavirus 512,9397,693999,TRUE,TRUE,NA,NA,chiroptera,mammalia,Chiroptera,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286034,2021,3,9,2013,10,1
NA,coronavirus predict cov-23,9406,2042550,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus sp.,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-23,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX284923,2021,3,9,2012,1,1
NA,coronavirus predict cov-23,9406,2042550,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus sp.,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-23,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX284926,2021,3,9,2012,1,1
NA,coronavirus predict cov-23,9406,2042550,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus sp.,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-23,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX284934,2021,3,9,2012,2,1
NA,coronavirus predict cov-23,9406,2042550,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus sp.,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-23,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285067,2021,3,9,2013,2,1
miniopterus schreibersii,bat coronavirus hku7,9433,393046,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus schreibersii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU7,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2008,5,1
miniopterus magnater,bat coronavirus hku7,438766,393046,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU7,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2012,5,1
taphozous melanopogon,bat coronavirus hku7,187003,393046,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU7,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2012,5,1
hipposideros lekaguli,bat coronavirus 1,1207989,2042696,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros lekaguli,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2012,5,1
miniopterus schreibersii,bat coronavirus 1,9433,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus schreibersii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2008,5,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2012,5,1
taphozous melanopogon,predict_mastv-62,187003,NA,TRUE,FALSE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-62,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054502,2021,3,9,2013,6,1
macaca mulatta,predict_mastv-57,9544,NA,TRUE,FALSE,macaca,cercopithecidae,primates,mammalia,Macaca mulatta,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-57,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,3,1
macaca fascicularis,predict_mastv-57,9541,NA,TRUE,FALSE,macaca,cercopithecidae,primates,mammalia,Macaca fascicularis,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-57,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054159,2021,3,9,2013,3,1
taphozous melanopogon,bat astrovirus tm/guangxi/dx09/2007,187003,627559,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/DX09/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054218,2021,3,9,2012,5,1
taphozous melanopogon,bat astrovirus tm/guangxi/dx09/2007,187003,627559,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/DX09/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054219,2021,3,9,2012,5,1
taphozous melanopogon,bat astrovirus tm/guangxi/ld157/2007,187003,627573,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD157/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054234,2021,3,9,2012,5,1
taphozous melanopogon,bat astrovirus tm/guangxi/ld157/2007,187003,627573,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD157/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054235,2021,3,9,2012,5,1
taphozous melanopogon,bat astrovirus tm/guangxi/ld157/2007,187003,627573,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD157/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054547,2021,3,9,2013,6,1
taphozous melanopogon,predict_mastv-77,187003,NA,TRUE,FALSE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-77,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054203,2021,3,9,2012,5,1
taphozous melanopogon,bat astrovirus tm/guangxi/ld43/2007,187003,627578,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD43/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054254,2021,3,9,2012,5,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285483,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285484,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285486,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285487,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285488,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285489,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285490,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285491,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285492,2021,3,9,2013,11,1
miniopterus magnater,bat coronavirus 1,438766,2042696,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus magnater,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus 1,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285493,2021,3,9,2013,11,1
carollia perspicillata,alphacoronavirus trinidad/1fy2ba/2007,40233,2042644,TRUE,TRUE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Trinidad/1FY2BA/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285057,2021,3,9,2009,9,1
carollia perspicillata,alphacoronavirus trinidad/1fy2ba/2007,40233,2042644,TRUE,TRUE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Trinidad/1FY2BA/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285790,2021,3,9,2009,9,1
carollia perspicillata,alphacoronavirus trinidad/1fy2ba/2007,40233,2042644,TRUE,TRUE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Trinidad/1FY2BA/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285792,2021,3,9,2009,9,1
carollia perspicillata,alphacoronavirus trinidad/1fy2ba/2007,40233,2042644,TRUE,TRUE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Trinidad/1FY2BA/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285069,2021,3,9,2011,11,1
carollia perspicillata,trinidad/1fy2ba/2007,40233,NA,TRUE,FALSE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,NA,alphacoronavirus,coronaviridae,nidovirales,NA,strain of Trinidad/1FY2BA/2007,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1
pteropus alecto,betacoronavirus 1,9402,694003,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus alecto,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Betacoronavirus 1 (bat),FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285045,2021,3,9,2013,8,1
pteropus giganteus,betacoronavirus 1,143291,694003,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Betacoronavirus 1 (bat),FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692414,2021,3,9,2009,12,1
pteropus giganteus,avian coronavirus,143291,694014,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Infectious bronchitis virus (IBV),FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692413,2021,3,9,2009,11,1
pteropus giganteus,avian coronavirus,143291,694014,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Infectious bronchitis virus (IBV),FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1
miniopterus inflatus,kenya bat coronavirus btky33/2006,221087,2042642,TRUE,TRUE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus inflatus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Kenya bat coronavirus BtKY33/2006,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX284929,2021,3,9,2012,7,1
