HostOriginal,Accession,HostFlagID,VirusOriginal,CollectionYear,CollectionMonth,CollectionDay,ReleaseYear,ReleaseMonth,ReleaseDay,Database,DatabaseVersion,DetectionMethod,Virus,VirusGenus,VirusFamily,VirusOrder,VirusNCBIResolved,VirusTaxID,VirusClass,HostTaxID,HostNCBIResolved,Host,HostGenus,HostFamily,HostOrder,HostClass
Hipposideros sp.,NA,TRUE,PREDICT_CoV-93,2017,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-93,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Rattus rattus,NA,TRUE,PREDICT_CoV-94,2017,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-94,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Homo sapiens,NA,FALSE,strain of Human coronavirus NL63,2016,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Human coronavirus NL63,Alphacoronavirus,Coronaviridae,Nidovirales,TRUE,277944,Pisoniviricetes,9606,TRUE,Homo sapiens,Homo,Hominidae,Primates,Mammalia
Homo sapiens,NA,FALSE,strain of Human coronavirus NL63,2018,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Human coronavirus NL63,Alphacoronavirus,Coronaviridae,Nidovirales,TRUE,277944,Pisoniviricetes,9606,TRUE,Homo sapiens,Homo,Hominidae,Primates,Mammalia
Rhinolophus sp.,NA,FALSE,strain of Betacoronavirus 1 (bat),2017,8,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Betacoronavirus 1,Betacoronavirus,Coronaviridae,Nidovirales,TRUE,694003,Pisoniviricetes,49442,TRUE,NA,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia
Homo sapiens,NA,FALSE,strain of Betacoronavirus 1 (OC43),2017,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Betacoronavirus 1,Betacoronavirus,Coronaviridae,Nidovirales,TRUE,694003,Pisoniviricetes,9606,TRUE,Homo sapiens,Homo,Hominidae,Primates,Mammalia
Columba livia domestica,NA,FALSE,strain of Infectious bronchitis virus (IBV),2017,12,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Avian coronavirus,Gammacoronavirus,Coronaviridae,Nidovirales,TRUE,694014,Pisoniviricetes,8932,TRUE,Columba livia,Columba,Columbidae,Columbiformes,Aves
Coturnix coturnix,NA,FALSE,strain of Infectious bronchitis virus (IBV),2017,12,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Avian coronavirus,Gammacoronavirus,Coronaviridae,Nidovirales,TRUE,694014,Pisoniviricetes,9091,TRUE,Coturnix coturnix,Coturnix,Phasianidae,Galliformes,Aves
Hipposideros sp.,NA,TRUE,PREDICT_CoV-96,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-96,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros sp.,NA,TRUE,PREDICT_CoV-96,2017,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-96,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros larvatus,NA,FALSE,PREDICT_CoV-95,2017,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-95,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,175524,TRUE,Hipposideros larvatus,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros larvatus,NA,FALSE,PREDICT_CoV-95,2017,8,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-95,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,175524,TRUE,Hipposideros larvatus,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Eonycteris spelaea,NA,FALSE,PREDICT_CoV-23,2017,8,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-23,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,58065,TRUE,Eonycteris spelaea,Eonycteris,Pteropodidae,Chiroptera,Mammalia
Cynopterus sphinx,NA,TRUE,PREDICT_CoV-24,2018,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-24,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,9400,TRUE,Cynopterus sphinx,Cynopterus,Pteropodidae,Chiroptera,Mammalia
Cynopterus sphinx,NA,TRUE,PREDICT_CoV-24,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_CoV-24,NA,Coronaviridae,Nidovirales,FALSE,NA,NA,9400,TRUE,Cynopterus sphinx,Cynopterus,Pteropodidae,Chiroptera,Mammalia
Gallus gallus domesticus,NA,FALSE,strain of Duck Coronavirus,2017,6,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Avian coronavirus,Gammacoronavirus,Coronaviridae,Nidovirales,TRUE,694014,Pisoniviricetes,9031,TRUE,Gallus gallus,Gallus,Phasianidae,Galliformes,Aves
Columba livia domestica,NA,FALSE,strain of Duck Coronavirus,2017,12,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Avian coronavirus,Gammacoronavirus,Coronaviridae,Nidovirales,TRUE,694014,Pisoniviricetes,8932,TRUE,Columba livia,Columba,Columbidae,Columbiformes,Aves
Homo sapiens,NA,FALSE,Dengue virus serotype 3,2017,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Dengue virus,Flavivirus,Flaviviridae,Amarillovirales,TRUE,12637,Flasuviricetes,9606,TRUE,Homo sapiens,Homo,Hominidae,Primates,Mammalia
Homo sapiens,NA,FALSE,Dengue virus serotype 2,2018,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,Dengue virus,Flavivirus,Flaviviridae,Amarillovirales,TRUE,12637,Flasuviricetes,9606,TRUE,Homo sapiens,Homo,Hominidae,Primates,Mammalia
Praomys jacksoni,MT063363,TRUE,PREDICT_PMV-131,2017,7,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-131,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,209866,TRUE,Praomys jacksoni,Praomys,Muridae,Rodentia,Mammalia
Eonycteris spelaea,NA,FALSE,PREDICT_PMV-123,2017,8,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-123,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,58065,TRUE,Eonycteris spelaea,Eonycteris,Pteropodidae,Chiroptera,Mammalia
Pteropus giganteus,MT063397,TRUE,PREDICT_PMV-125,2017,11,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-125,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,143291,TRUE,Pteropus giganteus,Pteropus,Pteropodidae,Chiroptera,Mammalia
Hipposideros ruber,MT063361,TRUE,PREDICT_PMV-127,2017,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-127,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,463808,TRUE,Hipposideros ruber,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Pteropus lylei,MT063400,TRUE,PREDICT_PMV-10,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-10,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Pteropus giganteus,MT063401,TRUE,PREDICT_PMV-10,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-10,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,143291,TRUE,Pteropus giganteus,Pteropus,Pteropodidae,Chiroptera,Mammalia
Pteropus lylei,MT063393,TRUE,PREDICT_PMV-128,2017,11,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-128,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Pteropus lylei,MT063394,TRUE,PREDICT_PMV-128,2017,11,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-128,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Rhinolophus sinicus,NA,FALSE,PREDICT_PMV-129,2017,6,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-129,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,89399,TRUE,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063326,TRUE,PREDICT_PMV-13,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063327,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063328,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063329,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063330,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063331,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063332,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063333,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063334,TRUE,PREDICT_PMV-13,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063335,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063337,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063339,TRUE,PREDICT_PMV-13,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063340,TRUE,PREDICT_PMV-13,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063342,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063343,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063344,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063346,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063347,TRUE,PREDICT_PMV-13,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063466,TRUE,PREDICT_PMV-13,2017,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063474,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063475,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063477,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063478,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063479,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063482,TRUE,PREDICT_PMV-13,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-13,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Myotis fimbriatus,NA,FALSE,PREDICT_PMV-130,2017,6,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-130,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,452653,TRUE,Myotis fimbriatus,Myotis,Vespertilionidae,Chiroptera,Mammalia
Rattus tanezumi,MT063385,TRUE,PREDICT_PMV-132,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-132,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,35732,TRUE,Rattus tanezumi,Rattus,Muridae,Rodentia,Mammalia
Rattus tanezumi,MT063386,TRUE,PREDICT_PMV-132,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-132,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,35732,TRUE,Rattus tanezumi,Rattus,Muridae,Rodentia,Mammalia
Hipposideros ruber,MT063362,TRUE,PREDICT_PMV-133,2017,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-133,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,463808,TRUE,Hipposideros ruber,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Rhinolophus sinicus,NA,FALSE,PREDICT_PMV-134,2017,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-134,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,89399,TRUE,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia
Aselliscus stoliczkanus,NA,FALSE,PREDICT_PMV-135,2017,8,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-135,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,188568,TRUE,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,Chiroptera,Mammalia
Taphozous sp.,NA,FALSE,PREDICT_PMV-136,2017,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-136,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,13280,TRUE,NA,Taphozous,Emballonuridae,Chiroptera,Mammalia
Rhinolophus trifoliatus,MT063741,TRUE,PREDICT_PMV-137,2018,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-137,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,430492,TRUE,Rhinolophus trifoliatus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia
Rattus sp.,MT063365,FALSE,PREDICT_PMV-20,2017,4,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10114,TRUE,NA,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063434,FALSE,PREDICT_PMV-20,2017,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063435,FALSE,PREDICT_PMV-20,2017,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063445,FALSE,PREDICT_PMV-20,2018,1,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063446,FALSE,PREDICT_PMV-20,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063447,FALSE,PREDICT_PMV-20,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Rattus rattus,MT063448,FALSE,PREDICT_PMV-20,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-20,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,10117,TRUE,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia
Pteropus giganteus,MT063404,TRUE,PREDICT_PMV-4,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-4,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,143291,TRUE,Pteropus giganteus,Pteropus,Pteropodidae,Chiroptera,Mammalia
Ia io,NA,FALSE,PREDICT_PMV-47,2017,6,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-47,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,360967,TRUE,Ia io,Ia,Vespertilionidae,Chiroptera,Mammalia
Hipposideros sp.,MT063381,TRUE,PREDICT_PMV-48,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-48,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros sp.,MT063387,TRUE,PREDICT_PMV-48,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-48,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros sp.,MT063388,TRUE,PREDICT_PMV-48,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-48,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Hipposideros sp.,MT063389,TRUE,PREDICT_PMV-48,2017,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-48,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,58068,TRUE,NA,Hipposideros,Hipposideridae,Chiroptera,Mammalia
Taphozous sp.,NA,FALSE,PREDICT_PMV-49,2017,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-49,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,13280,TRUE,NA,Taphozous,Emballonuridae,Chiroptera,Mammalia
Pteropus lylei,MT063395,TRUE,PREDICT_PMV-6,2017,11,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-6,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Pteropus lylei,MT063398,TRUE,PREDICT_PMV-6,2017,11,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-6,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Pteropus lylei,MT063402,TRUE,PREDICT_PMV-6,2018,2,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-6,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,166054,TRUE,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia
Scotophilus kuhlii,NA,TRUE,PREDICT_PMV-66,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063336,TRUE,PREDICT_PMV-66,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063338,TRUE,PREDICT_PMV-66,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063341,TRUE,PREDICT_PMV-66,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063345,TRUE,PREDICT_PMV-66,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063348,TRUE,PREDICT_PMV-66,2016,9,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063350,TRUE,PREDICT_PMV-66,2016,5,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
Scotophilus kuhlii,MT063476,TRUE,PREDICT_PMV-66,2018,3,1,2021,3,9,PREDICT,March92021FlatFile,PCR/Sequencing,PREDICT_PMV-66,NA,Paramyxoviridae,Mononegavirales,FALSE,NA,NA,153297,TRUE,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia
